browser,browser_version,roster_size,repetition,phase,status,final_count,unique_stable_ids,duplicate_stable_ids,exact_identity_set,receiver_rows_accepted,receiver_preparation_ms,receiver_persistence_ms,protocol_completion_latency_ms,observed_wall_time_ms,error_class,error_message
webkit,26.5,500,13,measurement,pass,500,500,0,true,500,5,9781,9799,11050,,
webkit,26.5,500,14,measurement,pass,500,500,0,true,500,7,9806,9827,11039,,
webkit,26.5,500,15,measurement,pass,500,500,0,true,500,7,9435,9463,10595,,
webkit,26.5,500,16,measurement,pass,500,500,0,true,500,7,9326,9348,10557,,
webkit,26.5,500,17,measurement,pass,500,500,0,true,500,7,9600,9615,10660,,
webkit,26.5,500,18,measurement,pass,500,500,0,true,500,7,8857,8873,10034,,
webkit,26.5,500,19,measurement,pass,500,500,0,true,500,6,9171,9186,10208,,
webkit,26.5,500,20,measurement,pass,500,500,0,true,500,7,9130,9151,10315,,
webkit,26.5,500,21,measurement,pass,500,500,0,true,500,6,8322,8340,9324,,
webkit,26.5,500,22,measurement,pass,500,500,0,true,500,6,8226,8246,9305,,
webkit,26.5,500,23,measurement,pass,500,500,0,true,500,7,8938,8952,10159,,
webkit,26.5,500,24,measurement,pass,500,500,0,true,500,4,8149,8169,9206,,
webkit,26.5,500,25,measurement,pass,500,500,0,true,500,5,8844,8858,9995,,
webkit,26.5,500,26,measurement,pass,500,500,0,true,500,6,9180,9195,10246,,
webkit,26.5,500,27,measurement,pass,500,500,0,true,500,8,9537,9565,10909,,
webkit,26.5,500,28,measurement,pass,500,500,0,true,500,6,9541,9556,10772,,
webkit,26.5,500,29,measurement,pass,500,500,0,true,500,7,9472,9492,10678,,
webkit,26.5,500,30,measurement,pass,500,500,0,true,500,7,9049,9066,10319,,
webkit,26.5,1000,1,warmup,pass,1000,1000,0,true,1000,10,18769,18799,20269,,
webkit,26.5,1000,1,measurement,pass,1000,1000,0,true,1000,13,19282,19311,20876,,
webkit,26.5,1000,2,measurement,pass,1000,1000,0,true,1000,11,18552,18584,20004,,
webkit,26.5,1000,3,measurement,pass,1000,1000,0,true,1000,10,18765,18796,20217,,
webkit,26.5,1000,4,measurement,pass,1000,1000,0,true,1000,10,19111,19140,20639,,
webkit,26.5,1000,5,measurement,pass,1000,1000,0,true,1000,11,17419,17439,18856,,
webkit,26.5,1000,6,measurement,pass,1000,1000,0,true,1000,7,16207,16233,17463,,
webkit,26.5,1000,7,measurement,pass,1000,1000,0,true,1000,8,18875,18890,20169,,
webkit,26.5,1000,8,measurement,pass,1000,1000,0,true,1000,11,16816,16846,18266,,
webkit,26.5,1000,9,measurement,pass,1000,1000,0,true,1000,10,19282,19299,20800,,
webkit,26.5,1000,10,measurement,pass,1000,1000,0,true,1000,11,18934,18958,20360,,
webkit,26.5,1000,11,measurement,pass,1000,1000,0,true,1000,11,19421,19451,20926,,
webkit,26.5,1000,12,measurement,pass,1000,1000,0,true,1000,9,18985,19009,20458,,
webkit,26.5,1000,13,measurement,pass,1000,1000,0,true,1000,13,19640,19665,21108,,
webkit,26.5,1000,14,measurement,pass,1000,1000,0,true,1000,11,19525,19550,20981,,
webkit,26.5,1000,15,measurement,pass,1000,1000,0,true,1000,11,19043,19063,20338,,
webkit,26.5,1000,16,measurement,pass,1000,1000,0,true,1000,12,18427,18448,19796,,
webkit,26.5,1000,17,measurement,pass,1000,1000,0,true,1000,10,18234,18256,19720,,
webkit,26.5,1000,18,measurement,pass,1000,1000,0,true,1000,11,18474,18494,19913,,
webkit,26.5,1000,19,measurement,pass,1000,1000,0,true,1000,12,19500,19519,20909,,
webkit,26.5,1000,20,measurement,pass,1000,1000,0,true,1000,11,19191,19224,20671,,
webkit,26.5,1000,21,measurement,pass,1000,1000,0,true,1000,9,18648,18678,20200,,
webkit,26.5,1000,22,measurement,pass,1000,1000,0,true,1000,10,18863,18881,20503,,
webkit,26.5,1000,23,measurement,pass,1000,1000,0,true,1000,11,19043,19071,20527,,
webkit,26.5,1000,24,measurement,pass,1000,1000,0,true,1000,12,19648,19677,21050,,
webkit,26.5,1000,25,measurement,pass,1000,1000,0,true,1000,13,18990,19011,20560,,
webkit,26.5,1000,26,measurement,pass,1000,1000,0,true,1000,11,18633,18657,20109,,
webkit,26.5,1000,27,measurement,pass,1000,1000,0,true,1000,11,18651,18672,20179,,
webkit,26.5,1000,28,measurement,pass,1000,1000,0,true,1000,11,18011,18033,19299,,
webkit,26.5,1000,29,measurement,pass,1000,1000,0,true,1000,12,19477,19501,20962,,
webkit,26.5,1000,30,measurement,pass,1000,1000,0,true,1000,10,19842,19868,21446,,
